Time:512Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
0.1386718750,2,-118.0000000000,51.0000000000,43.0000000000,,,
0.1406250000,2,-173.0000000000,51.0000000000,43.0000000000,,,
0.1425781250,2,-197.0000000000,51.0000000000,43.0000000000,,,
0.1445312500,2,-163.0000000000,51.0000000000,43.0000000000,,,
0.1464843750,2,-67.0000000000,51.0000000000,43.0000000000,,,
0.1484375000,2,12.0000000000,51.0000000000,43.0000000000,,,
0.1503906250,2,53.0000000000,51.0000000000,43.0000000000,,,
0.1523437500,2,40.0000000000,51.0000000000,43.0000000000,,,
0.1542968750,2,-7.0000000000,51.0000000000,43.0000000000,,,
0.1562500000,2,-7.0000000000,51.0000000000,43.0000000000,,,
0.1582031250,2,58.0000000000,51.0000000000,43.0000000000,,,
0.1601562500,2,91.0000000000,51.0000000000,43.0000000000,,,
0.1621093750,2,64.0000000000,51.0000000000,43.0000000000,,,
0.1640625000,2,21.0000000000,51.0000000000,43.0000000000,,,
0.1660156250,2,12.0000000000,51.0000000000,43.0000000000,,,
0.1679687500,2,27.0000000000,51.0000000000,43.0000000000,,,
0.1699218750,2,48.0000000000,51.0000000000,43.0000000000,,,
0.1718750000,2,74.0000000000,51.0000000000,43.0000000000,,,
0.1738281250,2,84.0000000000,51.0000000000,43.0000000000,,,
0.1757812500,2,71.0000000000,51.0000000000,43.0000000000,,,
0.1777343750,2,54.0000000000,51.0000000000,43.0000000000,,,
0.1796875000,2,26.0000000000,51.0000000000,43.0000000000,,,
0.1816406250,2,-1.0000000000,51.0000000000,43.0000000000,,,
0.1835937500,2,-14.0000000000,51.0000000000,43.0000000000,,,
0.1855468750,2,-12.0000000000,51.0000000000,43.0000000000,,,
0.1875000000,3,1.0000000000,51.0000000000,43.0000000000,,,
0.1894531250,3,1.0000000000,51.0000000000,43.0000000000,,,
0.1914062500,3,-10.0000000000,51.0000000000,43.0000000000,,,
0.1933593750,3,-21.0000000000,51.0000000000,43.0000000000,,,
0.1953125000,3,-27.0000000000,51.0000000000,43.0000000000,,,
0.1972656250,3,-40.0000000000,51.0000000000,43.0000000000,,,
0.1992187500,3,-27.0000000000,51.0000000000,43.0000000000,,,
0.2011718750,3,-6.0000000000,51.0000000000,43.0000000000,,,
0.2031250000,3,-10.0000000000,51.0000000000,43.0000000000,,,
0.2050781250,3,-33.0000000000,51.0000000000,43.0000000000,,,
0.2070312500,3,-55.0000000000,51.0000000000,43.0000000000,,,
0.2089843750,3,-68.0000000000,51.0000000000,43.0000000000,,,
0.2109375000,3,-49.0000000000,51.0000000000,43.0000000000,,,
0.2128906250,3,-33.0000000000,51.0000000000,43.0000000000,,,
0.2148437500,3,-26.0000000000,51.0000000000,43.0000000000,,,
0.2167968750,3,-13.0000000000,51.0000000000,43.0000000000,,,
0.2187500000,3,-9.0000000000,51.0000000000,43.0000000000,,,
0.2207031250,3,-6.0000000000,51.0000000000,43.0000000000,,,
0.2226562500,3,18.0000000000,51.0000000000,43.0000000000,,,
0.2246093750,3,41.0000000000,51.0000000000,43.0000000000,,,
0.2265625000,3,58.0000000000,51.0000000000,43.0000000000,,,
0.2285156250,3,52.0000000000,51.0000000000,43.0000000000,,,
0.2304687500,3,27.0000000000,51.0000000000,43.0000000000,,,
0.2324218750,3,3.0000000000,51.0000000000,43.0000000000,,,
0.2343750000,3,12.0000000000,51.0000000000,43.0000000000,,,
0.2363281250,3,41.0000000000,51.0000000000,43.0000000000,,,
0.2382812500,3,51.0000000000,51.0000000000,43.0000000000,,,
0.2402343750,3,61.0000000000,51.0000000000,43.0000000000,,,
0.2421875000,3,84.0000000000,51.0000000000,43.0000000000,,,
0.2441406250,3,92.0000000000,51.0000000000,43.0000000000,,,
0.2460937500,3,86.0000000000,51.0000000000,43.0000000000,,,
0.2480468750,3,71.0000000000,51.0000000000,43.0000000000,,,
0.2500000000,4,71.0000000000,51.0000000000,43.0000000000,,,
0.2519531250,4,98.0000000000,51.0000000000,43.0000000000,,,
0.2539062500,4,109.0000000000,51.0000000000,43.0000000000,,,
0.2558593750,4,102.0000000000,51.0000000000,43.0000000000,,,
0.2578125000,4,105.0000000000,51.0000000000,43.0000000000,,,
0.2597656250,4,132.0000000000,51.0000000000,43.0000000000,,,
0.2617187500,4,147.0000000000,51.0000000000,43.0000000000,,,
0.2636718750,4,121.0000000000,51.0000000000,43.0000000000,,,
0.2656250000,4,90.0000000000,51.0000000000,43.0000000000,,,
0.2675781250,4,93.0000000000,51.0000000000,43.0000000000,,,
0.2695312500,4,97.0000000000,51.0000000000,43.0000000000,,,
0.2714843750,4,90.0000000000,51.0000000000,43.0000000000,,,
0.2734375000,4,101.0000000000,51.0000000000,43.0000000000,,,
0.2753906250,4,109.0000000000,51.0000000000,43.0000000000,,,
0.2773437500,4,131.0000000000,51.0000000000,43.0000000000,,,
0.2792968750,4,134.0000000000,51.0000000000,43.0000000000,,,
0.2812500000,4,97.0000000000,51.0000000000,43.0000000000,,,
0.2832031250,4,72.0000000000,51.0000000000,43.0000000000,,,
0.2851562500,4,86.0000000000,51.0000000000,43.0000000000,,,
0.2871093750,4,93.0000000000,51.0000000000,43.0000000000,,,
0.2890625000,4,82.0000000000,51.0000000000,43.0000000000,,,
0.2910156250,4,75.0000000000,51.0000000000,43.0000000000,,,
0.2929687500,4,97.0000000000,51.0000000000,43.0000000000,,,
0.2949218750,4,135.0000000000,51.0000000000,43.0000000000,,,
0.2968750000,4,148.0000000000,51.0000000000,43.0000000000,,,
0.2988281250,4,168.0000000000,51.0000000000,43.0000000000,,,
0.3007812500,4,228.0000000000,51.0000000000,43.0000000000,,,
0.3027343750,4,275.0000000000,51.0000000000,43.0000000000,,,
0.3046875000,4,281.0000000000,51.0000000000,43.0000000000,,,
0.3066406250,4,266.0000000000,51.0000000000,43.0000000000,,,
0.3085937500,4,279.0000000000,64.0000000000,53.0000000000,,,
0.3105468750,4,288.0000000000,64.0000000000,53.0000000000,,,
0.3125000000,5,248.0000000000,64.0000000000,53.0000000000,,,
0.3144531250,5,225.0000000000,64.0000000000,53.0000000000,,,
0.3164062500,5,241.0000000000,64.0000000000,53.0000000000,,,
0.3183593750,5,262.0000000000,64.0000000000,53.0000000000,,,
0.3203125000,5,272.0000000000,64.0000000000,53.0000000000,,,
0.3222656250,5,291.0000000000,64.0000000000,53.0000000000,,,
0.3242187500,5,328.0000000000,64.0000000000,53.0000000000,,,
0.3261718750,5,370.0000000000,64.0000000000,53.0000000000,,,
0.3281250000,5,381.0000000000,64.0000000000,53.0000000000,,,
0.3300781250,5,361.0000000000,64.0000000000,53.0000000000,,,
0.3320312500,5,356.0000000000,64.0000000000,53.0000000000,,,
0.3339843750,5,392.0000000000,64.0000000000,53.0000000000,,,
0.3359375000,5,441.0000000000,64.0000000000,53.0000000000,,,
0.3378906250,5,484.0000000000,64.0000000000,53.0000000000,,,
0.3398437500,5,483.0000000000,64.0000000000,53.0000000000,,,
0.3417968750,5,444.0000000000,64.0000000000,53.0000000000,,,
0.3437500000,5,417.0000000000,64.0000000000,53.0000000000,,,
0.3457031250,5,406.0000000000,64.0000000000,53.0000000000,,,
0.3476562500,5,403.0000000000,64.0000000000,53.0000000000,,,
0.3496093750,5,378.0000000000,64.0000000000,53.0000000000,,,
0.3515625000,5,348.0000000000,64.0000000000,53.0000000000,,,
0.3535156250,5,322.0000000000,64.0000000000,53.0000000000,,,
0.3554687500,5,293.0000000000,64.0000000000,53.0000000000,,,
0.3574218750,5,257.0000000000,64.0000000000,53.0000000000,,,
0.3593750000,5,244.0000000000,64.0000000000,53.0000000000,,,
0.3613281250,5,242.0000000000,64.0000000000,53.0000000000,,,
0.3632812500,5,233.0000000000,64.0000000000,53.0000000000,,,
0.3652343750,5,233.0000000000,64.0000000000,53.0000000000,,,
0.3671875000,5,228.0000000000,64.0000000000,53.0000000000,,,
0.3691406250,5,208.0000000000,64.0000000000,53.0000000000,,,
0.3710937500,5,185.0000000000,64.0000000000,53.0000000000,,,
0.3730468750,5,163.0000000000,64.0000000000,53.0000000000,,,
0.3750000000,6,116.0000000000,64.0000000000,53.0000000000,,,
0.3769531250,6,97.0000000000,64.0000000000,53.0000000000,,,
0.3789062500,6,119.0000000000,64.0000000000,53.0000000000,,,
0.3808593750,6,166.0000000000,64.0000000000,53.0000000000,,,
0.3828125000,6,210.0000000000,64.0000000000,53.0000000000,,,
0.3847656250,6,196.0000000000,64.0000000000,53.0000000000,,,
0.3867187500,6,129.0000000000,64.0000000000,53.0000000000,,,
0.3886718750,6,54.0000000000,64.0000000000,53.0000000000,,,
0.3906250000,6,8.0000000000,64.0000000000,53.0000000000,,,
0.3925781250,6,25.0000000000,64.0000000000,53.0000000000,,,
0.3945312500,6,88.0000000000,64.0000000000,53.0000000000,,,
0.3964843750,6,74.0000000000,64.0000000000,53.0000000000,,,
0.3984375000,6,-13.0000000000,64.0000000000,53.0000000000,,,
0.4003906250,6,-67.0000000000,64.0000000000,53.0000000000,,,
0.4023437500,6,-57.0000000000,64.0000000000,53.0000000000,,,
0.4042968750,6,-59.0000000000,64.0000000000,53.0000000000,,,
0.4062500000,6,-89.0000000000,64.0000000000,53.0000000000,,,
0.4082031250,6,-110.0000000000,64.0000000000,53.0000000000,,,
0.4101562500,6,-120.0000000000,64.0000000000,53.0000000000,,,
0.4121093750,6,-126.0000000000,64.0000000000,53.0000000000,,,
0.4140625000,6,-139.0000000000,64.0000000000,53.0000000000,,,
0.4160156250,6,-153.0000000000,64.0000000000,53.0000000000,,,
0.4179687500,6,-151.0000000000,64.0000000000,53.0000000000,,,
0.4199218750,6,-123.0000000000,64.0000000000,53.0000000000,,,
0.4218750000,6,-100.0000000000,64.0000000000,53.0000000000,,,
0.4238281250,6,-107.0000000000,64.0000000000,53.0000000000,,,
0.4257812500,6,-135.0000000000,64.0000000000,53.0000000000,,,
0.4277343750,6,-161.0000000000,64.0000000000,53.0000000000,,,
0.4296875000,6,-151.0000000000,64.0000000000,53.0000000000,,,
0.4316406250,6,-118.0000000000,64.0000000000,53.0000000000,,,
0.4335937500,6,-97.0000000000,64.0000000000,53.0000000000,,,
0.4355468750,6,-118.0000000000,64.0000000000,53.0000000000,,,
0.4375000000,7,-155.0000000000,64.0000000000,53.0000000000,,,
0.4394531250,7,-140.0000000000,64.0000000000,53.0000000000,,,
0.4414062500,7,-104.0000000000,64.0000000000,53.0000000000,,,
0.4433593750,7,-109.0000000000,64.0000000000,53.0000000000,,,
0.4453125000,7,-151.0000000000,64.0000000000,53.0000000000,,,
0.4472656250,7,-180.0000000000,64.0000000000,53.0000000000,,,
0.4492187500,7,-169.0000000000,64.0000000000,53.0000000000,,,
0.4511718750,7,-135.0000000000,64.0000000000,53.0000000000,,,
0.4531250000,7,-155.0000000000,64.0000000000,53.0000000000,,,
0.4550781250,7,-177.0000000000,64.0000000000,53.0000000000,,,
0.4570312500,7,-134.0000000000,64.0000000000,53.0000000000,,,
0.4589843750,7,-101.0000000000,64.0000000000,53.0000000000,,,
0.4609375000,7,-139.0000000000,64.0000000000,53.0000000000,,,
0.4628906250,7,-211.0000000000,64.0000000000,53.0000000000,,,
0.4648437500,7,-250.0000000000,64.0000000000,53.0000000000,,,
0.4667968750,7,-229.0000000000,64.0000000000,53.0000000000,,,
0.4687500000,7,-186.0000000000,64.0000000000,53.0000000000,,,
0.4707031250,7,-166.0000000000,64.0000000000,53.0000000000,,,
0.4726562500,7,-169.0000000000,64.0000000000,53.0000000000,,,
0.4746093750,7,-212.0000000000,64.0000000000,53.0000000000,,,
0.4765625000,7,-248.0000000000,64.0000000000,53.0000000000,,,
0.4785156250,7,-221.0000000000,64.0000000000,53.0000000000,,,
0.4804687500,7,-183.0000000000,64.0000000000,53.0000000000,,,
0.4824218750,7,-168.0000000000,64.0000000000,53.0000000000,,,
0.4843750000,7,-179.0000000000,64.0000000000,53.0000000000,,,
0.4863281250,7,-216.0000000000,64.0000000000,53.0000000000,,,
0.4882812500,7,-235.0000000000,64.0000000000,53.0000000000,,,
0.4902343750,7,-217.0000000000,64.0000000000,53.0000000000,,,
0.4921875000,7,-211.0000000000,64.0000000000,53.0000000000,,,
0.4941406250,7,-210.0000000000,64.0000000000,53.0000000000,,,
0.4960937500,7,-195.0000000000,64.0000000000,53.0000000000,,,
0.4980468750,7,-178.0000000000,64.0000000000,53.0000000000,,,
0.5000000000,8,-139.0000000000,64.0000000000,53.0000000000,,,
0.5019531250,8,-76.0000000000,64.0000000000,53.0000000000,,,
0.5039062500,8,-54.0000000000,64.0000000000,53.0000000000,,,
0.5058593750,8,-78.0000000000,64.0000000000,53.0000000000,,,
0.5078125000,8,-90.0000000000,64.0000000000,53.0000000000,,,
0.5097656250,8,-76.0000000000,64.0000000000,53.0000000000,,,
0.5117187500,8,-52.0000000000,64.0000000000,53.0000000000,,,
0.5136718750,8,-51.0000000000,64.0000000000,53.0000000000,,,
0.5156250000,8,-84.0000000000,64.0000000000,53.0000000000,,,
0.5175781250,8,-105.0000000000,64.0000000000,53.0000000000,,,
0.5195312500,8,-102.0000000000,64.0000000000,53.0000000000,,,
0.5214843750,8,-117.0000000000,64.0000000000,53.0000000000,,,
0.5234375000,8,-149.0000000000,64.0000000000,53.0000000000,,,
0.5253906250,8,-134.0000000000,64.0000000000,53.0000000000,,,
0.5273437500,8,-73.0000000000,64.0000000000,53.0000000000,,,
0.5292968750,8,-51.0000000000,64.0000000000,53.0000000000,,,
0.5312500000,8,-74.0000000000,64.0000000000,53.0000000000,,,
0.5332031250,8,-131.0000000000,64.0000000000,53.0000000000,,,
0.5351562500,8,-188.0000000000,64.0000000000,53.0000000000,,,
0.5371093750,8,-220.0000000000,64.0000000000,53.0000000000,,,
0.5390625000,8,-226.0000000000,64.0000000000,53.0000000000,,,
0.5410156250,8,-219.0000000000,64.0000000000,53.0000000000,,,
0.5429687500,8,-251.0000000000,64.0000000000,53.0000000000,,,
0.5449218750,8,-290.0000000000,64.0000000000,53.0000000000,,,
0.5468750000,8,-278.0000000000,64.0000000000,53.0000000000,,,
0.5488281250,8,-230.0000000000,64.0000000000,53.0000000000,,,
0.5507812500,8,-182.0000000000,64.0000000000,53.0000000000,,,
0.5527343750,8,-161.0000000000,64.0000000000,53.0000000000,,,
0.5546875000,8,-147.0000000000,64.0000000000,53.0000000000,,,
0.5566406250,8,-161.0000000000,64.0000000000,53.0000000000,,,
0.5585937500,8,-165.0000000000,64.0000000000,53.0000000000,,,
0.5605468750,8,-140.0000000000,64.0000000000,53.0000000000,,,
0.5625000000,9,-116.0000000000,64.0000000000,53.0000000000,,,
0.5644531250,9,-105.0000000000,64.0000000000,53.0000000000,,,
0.5664062500,9,-102.0000000000,64.0000000000,53.0000000000,,,
0.5683593750,9,-81.0000000000,64.0000000000,53.0000000000,,,
0.5703125000,9,-59.0000000000,64.0000000000,53.0000000000,,,
0.5722656250,9,-40.0000000000,64.0000000000,53.0000000000,,,
0.5742187500,9,-22.0000000000,64.0000000000,53.0000000000,,,
0.5761718750,9,-46.0000000000,64.0000000000,53.0000000000,,,
0.5781250000,9,-87.0000000000,64.0000000000,53.0000000000,,,
0.5800781250,9,-84.0000000000,64.0000000000,53.0000000000,,,
0.5820312500,9,-55.0000000000,64.0000000000,53.0000000000,,,
0.5839843750,9,-33.0000000000,64.0000000000,53.0000000000,,,
0.5859375000,9,-43.0000000000,64.0000000000,53.0000000000,,,
0.5878906250,9,-82.0000000000,64.0000000000,53.0000000000,,,
0.5898437500,9,-118.0000000000,64.0000000000,53.0000000000,,,
0.5917968750,9,-165.0000000000,64.0000000000,53.0000000000,,,
0.5937500000,9,-198.0000000000,64.0000000000,53.0000000000,,,
0.5957031250,9,-170.0000000000,64.0000000000,53.0000000000,,,
0.5976562500,9,-98.0000000000,64.0000000000,53.0000000000,,,
0.5996093750,9,-34.0000000000,64.0000000000,53.0000000000,,,
0.6015625000,9,9.0000000000,64.0000000000,53.0000000000,,,
0.6035156250,9,37.0000000000,64.0000000000,53.0000000000,,,
0.6054687500,9,51.0000000000,64.0000000000,53.0000000000,,,
0.6074218750,9,44.0000000000,64.0000000000,53.0000000000,,,
0.6093750000,9,43.0000000000,64.0000000000,53.0000000000,,,
0.6113281250,9,65.0000000000,64.0000000000,53.0000000000,,,
0.6132812500,9,74.0000000000,64.0000000000,53.0000000000,,,
0.6152343750,9,49.0000000000,64.0000000000,53.0000000000,,,
0.6171875000,9,-19.0000000000,64.0000000000,53.0000000000,,,
0.6191406250,9,-77.0000000000,64.0000000000,53.0000000000,,,
0.6210937500,9,-77.0000000000,64.0000000000,53.0000000000,,,
0.6230468750,9,-22.0000000000,64.0000000000,53.0000000000,,,
0.6250000000,10,51.0000000000,64.0000000000,53.0000000000,,,
0.6269531250,10,74.0000000000,64.0000000000,53.0000000000,,,
0.6289062500,10,52.0000000000,64.0000000000,53.0000000000,,,
0.6308593750,10,5.0000000000,64.0000000000,53.0000000000,,,
0.6328125000,10,-21.0000000000,64.0000000000,53.0000000000,,,
0.6347656250,10,2.0000000000,64.0000000000,53.0000000000,,,
0.6367187500,10,19.0000000000,64.0000000000,53.0000000000,,,
0.6386718750,10,-4.0000000000,64.0000000000,53.0000000000,,,
0.6406250000,10,-42.0000000000,64.0000000000,53.0000000000,,,
0.6425781250,10,-49.0000000000,64.0000000000,53.0000000000,,,
0.6445312500,10,-12.0000000000,64.0000000000,53.0000000000,,,
0.6464843750,10,2.0000000000,64.0000000000,53.0000000000,,,
0.6484375000,10,-14.0000000000,64.0000000000,53.0000000000,,,
0.6503906250,10,-37.0000000000,64.0000000000,53.0000000000,,,
0.6523437500,10,-17.0000000000,64.0000000000,53.0000000000,,,
0.6542968750,10,37.0000000000,64.0000000000,53.0000000000,,,
0.6562500000,10,59.0000000000,64.0000000000,53.0000000000,,,
0.6582031250,10,37.0000000000,64.0000000000,53.0000000000,,,
0.6601562500,10,3.0000000000,64.0000000000,53.0000000000,,,
0.6621093750,10,10.0000000000,64.0000000000,53.0000000000,,,
0.6640625000,10,34.0000000000,64.0000000000,53.0000000000,,,
0.6660156250,10,41.0000000000,64.0000000000,53.0000000000,,,
0.6679687500,10,13.0000000000,64.0000000000,53.0000000000,,,
0.6699218750,10,5.0000000000,64.0000000000,53.0000000000,,,
0.6718750000,10,19.0000000000,64.0000000000,53.0000000000,,,
0.6738281250,10,19.0000000000,64.0000000000,53.0000000000,,,
0.6757812500,10,13.0000000000,64.0000000000,53.0000000000,,,
0.6777343750,10,18.0000000000,64.0000000000,53.0000000000,,,
0.6796875000,10,27.0000000000,64.0000000000,53.0000000000,,,
0.6816406250,10,34.0000000000,64.0000000000,53.0000000000,,,
0.6835937500,10,17.0000000000,64.0000000000,53.0000000000,,,
0.6855468750,10,-10.0000000000,64.0000000000,53.0000000000,,,
0.6875000000,11,-12.0000000000,64.0000000000,53.0000000000,,,
0.6894531250,11,1.0000000000,64.0000000000,53.0000000000,,,
0.6914062500,11,6.0000000000,64.0000000000,53.0000000000,,,
0.6933593750,11,-13.0000000000,64.0000000000,53.0000000000,,,
0.6953125000,11,-37.0000000000,64.0000000000,53.0000000000,,,
0.6972656250,11,-38.0000000000,64.0000000000,53.0000000000,,,
0.6992187500,11,-20.0000000000,64.0000000000,53.0000000000,,,
0.7011718750,11,-1.0000000000,64.0000000000,53.0000000000,,,
0.7031250000,11,8.0000000000,64.0000000000,53.0000000000,,,
0.7050781250,11,48.0000000000,64.0000000000,53.0000000000,,,
0.7070312500,11,99.0000000000,64.0000000000,53.0000000000,,,
0.7089843750,11,103.0000000000,64.0000000000,53.0000000000,,,
0.7109375000,11,89.0000000000,64.0000000000,53.0000000000,,,
0.7128906250,11,91.0000000000,64.0000000000,53.0000000000,,,
0.7148437500,11,107.0000000000,64.0000000000,53.0000000000,,,
0.7167968750,11,134.0000000000,64.0000000000,53.0000000000,,,
0.7187500000,11,122.0000000000,64.0000000000,53.0000000000,,,
0.7207031250,11,87.0000000000,64.0000000000,53.0000000000,,,
0.7226562500,11,83.0000000000,64.0000000000,53.0000000000,,,
0.7246093750,11,101.0000000000,64.0000000000,53.0000000000,,,
0.7265625000,11,113.0000000000,64.0000000000,53.0000000000,,,
0.7285156250,11,118.0000000000,64.0000000000,53.0000000000,,,
0.7304687500,11,104.0000000000,64.0000000000,53.0000000000,,,
0.7324218750,11,86.0000000000,64.0000000000,53.0000000000,,,
0.7343750000,11,100.0000000000,64.0000000000,53.0000000000,,,
0.7363281250,11,107.0000000000,64.0000000000,53.0000000000,,,
0.7382812500,11,129.0000000000,64.0000000000,53.0000000000,,,
0.7402343750,11,134.0000000000,64.0000000000,53.0000000000,,,
0.7421875000,11,115.0000000000,64.0000000000,53.0000000000,,,
0.7441406250,11,89.0000000000,64.0000000000,53.0000000000,,,
0.7460937500,11,82.0000000000,64.0000000000,53.0000000000,,,
0.7480468750,11,106.0000000000,64.0000000000,53.0000000000,,,
0.7500000000,12,112.0000000000,64.0000000000,53.0000000000,,,
0.7519531250,12,88.0000000000,64.0000000000,53.0000000000,,,
0.7539062500,12,98.0000000000,64.0000000000,53.0000000000,,,
0.7558593750,12,148.0000000000,64.0000000000,53.0000000000,,,
0.7578125000,12,166.0000000000,64.0000000000,53.0000000000,,,
0.7597656250,12,128.0000000000,64.0000000000,53.0000000000,,,
0.7617187500,12,99.0000000000,64.0000000000,53.0000000000,,,
0.7636718750,12,122.0000000000,64.0000000000,53.0000000000,,,
0.7656250000,12,173.0000000000,64.0000000000,53.0000000000,,,
0.7675781250,12,197.0000000000,64.0000000000,53.0000000000,,,
0.7695312500,12,165.0000000000,64.0000000000,53.0000000000,,,
0.7714843750,12,131.0000000000,64.0000000000,53.0000000000,,,
0.7734375000,12,135.0000000000,64.0000000000,53.0000000000,,,
0.7753906250,12,155.0000000000,64.0000000000,53.0000000000,,,
0.7773437500,12,140.0000000000,64.0000000000,53.0000000000,,,
0.7792968750,12,101.0000000000,64.0000000000,53.0000000000,,,
0.7812500000,12,109.0000000000,64.0000000000,53.0000000000,,,
0.7832031250,12,173.0000000000,64.0000000000,53.0000000000,,,
0.7851562500,12,209.0000000000,64.0000000000,53.0000000000,,,
0.7871093750,12,167.0000000000,64.0000000000,53.0000000000,,,
0.7890625000,12,74.0000000000,64.0000000000,53.0000000000,,,
0.7910156250,12,41.0000000000,64.0000000000,53.0000000000,,,
0.7929687500,12,70.0000000000,64.0000000000,53.0000000000,,,
0.7949218750,12,35.0000000000,64.0000000000,53.0000000000,,,
0.7968750000,12,-23.0000000000,64.0000000000,53.0000000000,,,
0.7988281250,12,-3.0000000000,64.0000000000,53.0000000000,,,
0.8007812500,12,35.0000000000,64.0000000000,53.0000000000,,,
0.8027343750,12,65.0000000000,64.0000000000,53.0000000000,,,
0.8046875000,12,87.0000000000,64.0000000000,53.0000000000,,,
0.8066406250,12,101.0000000000,64.0000000000,53.0000000000,,,
0.8085937500,12,96.0000000000,64.0000000000,53.0000000000,,,
