Time:512Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
0.0957031250,1,18.0000000000,67.0000000000,77.0000000000,,,
0.0976562500,1,20.0000000000,67.0000000000,77.0000000000,,,
0.0996093750,1,10.0000000000,67.0000000000,77.0000000000,,,
0.1015625000,1,-11.0000000000,67.0000000000,77.0000000000,,,
0.1035156250,1,-4.0000000000,67.0000000000,77.0000000000,,,
0.1054687500,1,39.0000000000,67.0000000000,77.0000000000,,,
0.1074218750,1,60.0000000000,67.0000000000,77.0000000000,,,
0.1093750000,1,48.0000000000,67.0000000000,77.0000000000,,,
0.1113281250,1,50.0000000000,67.0000000000,77.0000000000,,,
0.1132812500,1,73.0000000000,67.0000000000,77.0000000000,,,
0.1152343750,1,77.0000000000,67.0000000000,77.0000000000,,,
0.1171875000,1,87.0000000000,67.0000000000,77.0000000000,,,
0.1191406250,1,112.0000000000,67.0000000000,77.0000000000,,,
0.1210937500,1,125.0000000000,67.0000000000,77.0000000000,,,
0.1230468750,1,120.0000000000,67.0000000000,77.0000000000,,,
0.1250000000,2,85.0000000000,67.0000000000,77.0000000000,,,
0.1269531250,2,64.0000000000,67.0000000000,77.0000000000,,,
0.1289062500,2,55.0000000000,67.0000000000,77.0000000000,,,
0.1308593750,2,26.0000000000,67.0000000000,77.0000000000,,,
0.1328125000,2,9.0000000000,67.0000000000,77.0000000000,,,
0.1347656250,2,32.0000000000,67.0000000000,77.0000000000,,,
0.1367187500,2,85.0000000000,67.0000000000,77.0000000000,,,
0.1386718750,2,123.0000000000,67.0000000000,77.0000000000,,,
0.1406250000,2,108.0000000000,67.0000000000,77.0000000000,,,
0.1425781250,2,81.0000000000,67.0000000000,77.0000000000,,,
0.1445312500,2,86.0000000000,67.0000000000,77.0000000000,,,
0.1464843750,2,101.0000000000,67.0000000000,77.0000000000,,,
0.1484375000,2,89.0000000000,67.0000000000,77.0000000000,,,
0.1503906250,2,54.0000000000,67.0000000000,77.0000000000,,,
0.1523437500,2,39.0000000000,67.0000000000,77.0000000000,,,
0.1542968750,2,61.0000000000,67.0000000000,77.0000000000,,,
0.1562500000,2,92.0000000000,67.0000000000,77.0000000000,,,
0.1582031250,2,109.0000000000,67.0000000000,77.0000000000,,,
0.1601562500,2,105.0000000000,67.0000000000,77.0000000000,,,
0.1621093750,2,87.0000000000,67.0000000000,77.0000000000,,,
0.1640625000,2,80.0000000000,67.0000000000,77.0000000000,,,
0.1660156250,2,96.0000000000,67.0000000000,77.0000000000,,,
0.1679687500,2,121.0000000000,67.0000000000,77.0000000000,,,
0.1699218750,2,113.0000000000,67.0000000000,77.0000000000,,,
0.1718750000,2,69.0000000000,67.0000000000,77.0000000000,,,
0.1738281250,2,33.0000000000,67.0000000000,77.0000000000,,,
0.1757812500,2,18.0000000000,67.0000000000,77.0000000000,,,
0.1777343750,2,25.0000000000,67.0000000000,77.0000000000,,,
0.1796875000,2,38.0000000000,67.0000000000,77.0000000000,,,
0.1816406250,2,50.0000000000,67.0000000000,77.0000000000,,,
0.1835937500,2,68.0000000000,67.0000000000,77.0000000000,,,
0.1855468750,2,73.0000000000,67.0000000000,77.0000000000,,,
0.1875000000,3,65.0000000000,67.0000000000,77.0000000000,,,
0.1894531250,3,45.0000000000,67.0000000000,77.0000000000,,,
0.1914062500,3,32.0000000000,67.0000000000,77.0000000000,,,
0.1933593750,3,42.0000000000,67.0000000000,77.0000000000,,,
0.1953125000,3,61.0000000000,67.0000000000,77.0000000000,,,
0.1972656250,3,72.0000000000,67.0000000000,77.0000000000,,,
0.1992187500,3,67.0000000000,67.0000000000,77.0000000000,,,
0.2011718750,3,65.0000000000,67.0000000000,77.0000000000,,,
0.2031250000,3,87.0000000000,67.0000000000,77.0000000000,,,
0.2050781250,3,91.0000000000,67.0000000000,77.0000000000,,,
0.2070312500,3,87.0000000000,67.0000000000,77.0000000000,,,
0.2089843750,3,69.0000000000,67.0000000000,77.0000000000,,,
0.2109375000,3,53.0000000000,67.0000000000,77.0000000000,,,
0.2128906250,3,48.0000000000,67.0000000000,77.0000000000,,,
0.2148437500,3,25.0000000000,67.0000000000,77.0000000000,,,
0.2167968750,3,18.0000000000,67.0000000000,77.0000000000,,,
0.2187500000,3,44.0000000000,67.0000000000,77.0000000000,,,
0.2207031250,3,80.0000000000,67.0000000000,77.0000000000,,,
0.2226562500,3,89.0000000000,67.0000000000,77.0000000000,,,
0.2246093750,3,104.0000000000,67.0000000000,77.0000000000,,,
0.2265625000,3,123.0000000000,67.0000000000,77.0000000000,,,
0.2285156250,3,117.0000000000,67.0000000000,77.0000000000,,,
0.2304687500,3,86.0000000000,67.0000000000,77.0000000000,,,
0.2324218750,3,55.0000000000,67.0000000000,77.0000000000,,,
0.2343750000,3,54.0000000000,67.0000000000,77.0000000000,,,
0.2363281250,3,80.0000000000,67.0000000000,77.0000000000,,,
0.2382812500,3,87.0000000000,67.0000000000,77.0000000000,,,
0.2402343750,3,71.0000000000,67.0000000000,77.0000000000,,,
0.2421875000,3,54.0000000000,67.0000000000,77.0000000000,,,
0.2441406250,3,37.0000000000,67.0000000000,77.0000000000,,,
0.2460937500,3,34.0000000000,67.0000000000,77.0000000000,,,
0.2480468750,3,56.0000000000,67.0000000000,77.0000000000,,,
0.2500000000,4,59.0000000000,67.0000000000,77.0000000000,,,
0.2519531250,4,50.0000000000,67.0000000000,77.0000000000,,,
0.2539062500,4,50.0000000000,67.0000000000,77.0000000000,,,
0.2558593750,4,53.0000000000,67.0000000000,77.0000000000,,,
0.2578125000,4,60.0000000000,67.0000000000,77.0000000000,,,
0.2597656250,4,58.0000000000,67.0000000000,77.0000000000,,,
0.2617187500,4,38.0000000000,67.0000000000,77.0000000000,,,
0.2636718750,4,8.0000000000,67.0000000000,77.0000000000,,,
0.2656250000,4,1.0000000000,67.0000000000,77.0000000000,,,
0.2675781250,4,37.0000000000,67.0000000000,77.0000000000,,,
0.2695312500,4,89.0000000000,67.0000000000,77.0000000000,,,
0.2714843750,4,102.0000000000,67.0000000000,77.0000000000,,,
0.2734375000,4,72.0000000000,67.0000000000,77.0000000000,,,
0.2753906250,4,44.0000000000,67.0000000000,77.0000000000,,,
0.2773437500,4,53.0000000000,67.0000000000,77.0000000000,,,
0.2792968750,4,57.0000000000,67.0000000000,77.0000000000,,,
0.2812500000,4,45.0000000000,67.0000000000,77.0000000000,,,
0.2832031250,4,48.0000000000,67.0000000000,77.0000000000,,,
0.2851562500,4,72.0000000000,67.0000000000,77.0000000000,,,
0.2871093750,4,72.0000000000,67.0000000000,77.0000000000,,,
0.2890625000,4,37.0000000000,67.0000000000,77.0000000000,,,
0.2910156250,4,20.0000000000,67.0000000000,77.0000000000,,,
0.2929687500,4,36.0000000000,67.0000000000,77.0000000000,,,
0.2949218750,4,51.0000000000,67.0000000000,77.0000000000,,,
0.2968750000,4,52.0000000000,67.0000000000,77.0000000000,,,
0.2988281250,4,54.0000000000,67.0000000000,77.0000000000,,,
0.3007812500,4,59.0000000000,67.0000000000,77.0000000000,,,
0.3027343750,4,60.0000000000,67.0000000000,77.0000000000,,,
0.3046875000,4,54.0000000000,67.0000000000,77.0000000000,,,
0.3066406250,4,38.0000000000,67.0000000000,77.0000000000,,,
0.3085937500,4,20.0000000000,67.0000000000,77.0000000000,,,
0.3105468750,4,32.0000000000,67.0000000000,77.0000000000,,,
0.3125000000,5,67.0000000000,67.0000000000,77.0000000000,,,
0.3144531250,5,89.0000000000,67.0000000000,77.0000000000,,,
0.3164062500,5,114.0000000000,67.0000000000,77.0000000000,,,
0.3183593750,5,165.0000000000,67.0000000000,77.0000000000,,,
0.3203125000,5,197.0000000000,67.0000000000,77.0000000000,,,
0.3222656250,5,184.0000000000,67.0000000000,77.0000000000,,,
0.3242187500,5,147.0000000000,67.0000000000,77.0000000000,,,
0.3261718750,5,102.0000000000,67.0000000000,77.0000000000,,,
0.3281250000,5,71.0000000000,67.0000000000,77.0000000000,,,
0.3300781250,5,74.0000000000,67.0000000000,77.0000000000,,,
0.3320312500,5,96.0000000000,67.0000000000,77.0000000000,,,
0.3339843750,5,121.0000000000,67.0000000000,77.0000000000,,,
0.3359375000,5,120.0000000000,67.0000000000,77.0000000000,,,
0.3378906250,5,80.0000000000,67.0000000000,77.0000000000,,,
0.3398437500,5,66.0000000000,67.0000000000,77.0000000000,,,
0.3417968750,5,89.0000000000,67.0000000000,77.0000000000,,,
0.3437500000,5,107.0000000000,67.0000000000,77.0000000000,,,
0.3457031250,5,113.0000000000,67.0000000000,77.0000000000,,,
0.3476562500,5,114.0000000000,67.0000000000,77.0000000000,,,
0.3496093750,5,119.0000000000,67.0000000000,77.0000000000,,,
0.3515625000,5,121.0000000000,67.0000000000,77.0000000000,,,
0.3535156250,5,121.0000000000,67.0000000000,77.0000000000,,,
0.3554687500,5,133.0000000000,67.0000000000,77.0000000000,,,
0.3574218750,5,152.0000000000,67.0000000000,77.0000000000,,,
0.3593750000,5,141.0000000000,67.0000000000,77.0000000000,,,
0.3613281250,5,104.0000000000,67.0000000000,77.0000000000,,,
0.3632812500,5,76.0000000000,67.0000000000,77.0000000000,,,
0.3652343750,5,70.0000000000,67.0000000000,77.0000000000,,,
0.3671875000,5,70.0000000000,67.0000000000,77.0000000000,,,
0.3691406250,5,36.0000000000,67.0000000000,77.0000000000,,,
0.3710937500,5,1.0000000000,67.0000000000,77.0000000000,,,
0.3730468750,5,1.0000000000,67.0000000000,77.0000000000,,,
0.3750000000,6,32.0000000000,67.0000000000,77.0000000000,,,
0.3769531250,6,59.0000000000,67.0000000000,77.0000000000,,,
0.3789062500,6,72.0000000000,67.0000000000,77.0000000000,,,
0.3808593750,6,88.0000000000,67.0000000000,77.0000000000,,,
0.3828125000,6,105.0000000000,67.0000000000,77.0000000000,,,
0.3847656250,6,115.0000000000,67.0000000000,77.0000000000,,,
0.3867187500,6,131.0000000000,67.0000000000,77.0000000000,,,
0.3886718750,6,133.0000000000,67.0000000000,77.0000000000,,,
0.3906250000,6,129.0000000000,67.0000000000,77.0000000000,,,
0.3925781250,6,102.0000000000,60.0000000000,81.0000000000,,,
0.3945312500,6,69.0000000000,60.0000000000,81.0000000000,,,
0.3964843750,6,67.0000000000,60.0000000000,81.0000000000,,,
0.3984375000,6,55.0000000000,60.0000000000,81.0000000000,,,
0.4003906250,6,32.0000000000,60.0000000000,81.0000000000,,,
0.4023437500,6,29.0000000000,60.0000000000,81.0000000000,,,
0.4042968750,6,48.0000000000,60.0000000000,81.0000000000,,,
0.4062500000,6,48.0000000000,60.0000000000,81.0000000000,,,
0.4082031250,6,58.0000000000,60.0000000000,81.0000000000,,,
0.4101562500,6,82.0000000000,60.0000000000,81.0000000000,,,
0.4121093750,6,88.0000000000,60.0000000000,81.0000000000,,,
0.4140625000,6,97.0000000000,60.0000000000,81.0000000000,,,
0.4160156250,6,129.0000000000,60.0000000000,81.0000000000,,,
0.4179687500,6,167.0000000000,60.0000000000,81.0000000000,,,
0.4199218750,6,192.0000000000,60.0000000000,81.0000000000,,,
0.4218750000,6,183.0000000000,60.0000000000,81.0000000000,,,
0.4238281250,6,180.0000000000,60.0000000000,81.0000000000,,,
0.4257812500,6,163.0000000000,60.0000000000,81.0000000000,,,
0.4277343750,6,155.0000000000,60.0000000000,81.0000000000,,,
0.4296875000,6,153.0000000000,60.0000000000,81.0000000000,,,
0.4316406250,6,150.0000000000,60.0000000000,81.0000000000,,,
0.4335937500,6,172.0000000000,60.0000000000,81.0000000000,,,
0.4355468750,6,210.0000000000,60.0000000000,81.0000000000,,,
0.4375000000,7,226.0000000000,60.0000000000,81.0000000000,,,
0.4394531250,7,227.0000000000,60.0000000000,81.0000000000,,,
0.4414062500,7,230.0000000000,60.0000000000,81.0000000000,,,
0.4433593750,7,213.0000000000,60.0000000000,81.0000000000,,,
0.4453125000,7,202.0000000000,60.0000000000,81.0000000000,,,
0.4472656250,7,215.0000000000,60.0000000000,81.0000000000,,,
0.4492187500,7,246.0000000000,60.0000000000,81.0000000000,,,
0.4511718750,7,289.0000000000,60.0000000000,81.0000000000,,,
0.4531250000,7,320.0000000000,60.0000000000,81.0000000000,,,
0.4550781250,7,299.0000000000,60.0000000000,81.0000000000,,,
0.4570312500,7,234.0000000000,60.0000000000,81.0000000000,,,
0.4589843750,7,198.0000000000,60.0000000000,81.0000000000,,,
0.4609375000,7,201.0000000000,60.0000000000,81.0000000000,,,
0.4628906250,7,198.0000000000,60.0000000000,81.0000000000,,,
0.4648437500,7,170.0000000000,60.0000000000,81.0000000000,,,
0.4667968750,7,100.0000000000,60.0000000000,81.0000000000,,,
0.4687500000,7,16.0000000000,60.0000000000,81.0000000000,,,
0.4707031250,7,-3.0000000000,60.0000000000,81.0000000000,,,
0.4726562500,7,27.0000000000,60.0000000000,81.0000000000,,,
0.4746093750,7,55.0000000000,60.0000000000,81.0000000000,,,
0.4765625000,7,32.0000000000,60.0000000000,81.0000000000,,,
0.4785156250,7,-18.0000000000,60.0000000000,81.0000000000,,,
0.4804687500,7,-68.0000000000,60.0000000000,81.0000000000,,,
0.4824218750,7,-74.0000000000,60.0000000000,81.0000000000,,,
0.4843750000,7,-61.0000000000,60.0000000000,81.0000000000,,,
0.4863281250,7,-73.0000000000,60.0000000000,81.0000000000,,,
0.4882812500,7,-103.0000000000,60.0000000000,81.0000000000,,,
0.4902343750,7,-126.0000000000,60.0000000000,81.0000000000,,,
0.4921875000,7,-139.0000000000,60.0000000000,81.0000000000,,,
0.4941406250,7,-147.0000000000,60.0000000000,81.0000000000,,,
0.4960937500,7,-156.0000000000,60.0000000000,81.0000000000,,,
0.4980468750,7,-169.0000000000,60.0000000000,81.0000000000,,,
0.5000000000,8,-155.0000000000,60.0000000000,81.0000000000,,,
0.5019531250,8,-133.0000000000,60.0000000000,81.0000000000,,,
0.5039062500,8,-138.0000000000,60.0000000000,81.0000000000,,,
0.5058593750,8,-156.0000000000,60.0000000000,81.0000000000,,,
0.5078125000,8,-171.0000000000,60.0000000000,81.0000000000,,,
0.5097656250,8,-170.0000000000,60.0000000000,81.0000000000,,,
0.5117187500,8,-174.0000000000,60.0000000000,81.0000000000,,,
0.5136718750,8,-183.0000000000,60.0000000000,81.0000000000,,,
0.5156250000,8,-173.0000000000,60.0000000000,81.0000000000,,,
0.5175781250,8,-173.0000000000,60.0000000000,81.0000000000,,,
0.5195312500,8,-201.0000000000,60.0000000000,81.0000000000,,,
0.5214843750,8,-218.0000000000,60.0000000000,81.0000000000,,,
0.5234375000,8,-198.0000000000,60.0000000000,81.0000000000,,,
0.5253906250,8,-199.0000000000,60.0000000000,81.0000000000,,,
0.5273437500,8,-205.0000000000,60.0000000000,81.0000000000,,,
0.5292968750,8,-215.0000000000,60.0000000000,81.0000000000,,,
0.5312500000,8,-218.0000000000,60.0000000000,81.0000000000,,,
0.5332031250,8,-221.0000000000,60.0000000000,81.0000000000,,,
0.5351562500,8,-213.0000000000,60.0000000000,81.0000000000,,,
0.5371093750,8,-186.0000000000,60.0000000000,81.0000000000,,,
0.5390625000,8,-150.0000000000,60.0000000000,81.0000000000,,,
0.5410156250,8,-119.0000000000,60.0000000000,81.0000000000,,,
0.5429687500,8,-106.0000000000,60.0000000000,81.0000000000,,,
0.5449218750,8,-115.0000000000,60.0000000000,81.0000000000,,,
0.5468750000,8,-119.0000000000,60.0000000000,81.0000000000,,,
0.5488281250,8,-105.0000000000,60.0000000000,81.0000000000,,,
0.5507812500,8,-105.0000000000,60.0000000000,81.0000000000,,,
0.5527343750,8,-114.0000000000,60.0000000000,81.0000000000,,,
0.5546875000,8,-124.0000000000,60.0000000000,81.0000000000,,,
0.5566406250,8,-126.0000000000,60.0000000000,81.0000000000,,,
0.5585937500,8,-101.0000000000,60.0000000000,81.0000000000,,,
0.5605468750,8,-72.0000000000,60.0000000000,81.0000000000,,,
0.5625000000,9,-67.0000000000,60.0000000000,81.0000000000,,,
0.5644531250,9,-56.0000000000,60.0000000000,81.0000000000,,,
0.5664062500,9,-34.0000000000,60.0000000000,81.0000000000,,,
0.5683593750,9,-44.0000000000,60.0000000000,81.0000000000,,,
0.5703125000,9,-66.0000000000,60.0000000000,81.0000000000,,,
0.5722656250,9,-74.0000000000,60.0000000000,81.0000000000,,,
0.5742187500,9,-104.0000000000,60.0000000000,81.0000000000,,,
0.5761718750,9,-110.0000000000,60.0000000000,81.0000000000,,,
0.5781250000,9,-108.0000000000,60.0000000000,81.0000000000,,,
0.5800781250,9,-122.0000000000,60.0000000000,81.0000000000,,,
0.5820312500,9,-83.0000000000,60.0000000000,81.0000000000,,,
0.5839843750,9,-22.0000000000,60.0000000000,81.0000000000,,,
0.5859375000,9,-9.0000000000,60.0000000000,81.0000000000,,,
0.5878906250,9,-7.0000000000,60.0000000000,81.0000000000,,,
0.5898437500,9,8.0000000000,60.0000000000,81.0000000000,,,
0.5917968750,9,-21.0000000000,60.0000000000,81.0000000000,,,
0.5937500000,9,-68.0000000000,60.0000000000,81.0000000000,,,
0.5957031250,9,-104.0000000000,60.0000000000,81.0000000000,,,
0.5976562500,9,-123.0000000000,60.0000000000,81.0000000000,,,
0.5996093750,9,-129.0000000000,60.0000000000,81.0000000000,,,
0.6015625000,9,-140.0000000000,60.0000000000,81.0000000000,,,
0.6035156250,9,-167.0000000000,60.0000000000,81.0000000000,,,
0.6054687500,9,-172.0000000000,60.0000000000,81.0000000000,,,
0.6074218750,9,-162.0000000000,60.0000000000,81.0000000000,,,
0.6093750000,9,-162.0000000000,60.0000000000,81.0000000000,,,
0.6113281250,9,-156.0000000000,60.0000000000,81.0000000000,,,
0.6132812500,9,-155.0000000000,60.0000000000,81.0000000000,,,
0.6152343750,9,-172.0000000000,60.0000000000,81.0000000000,,,
0.6171875000,9,-171.0000000000,60.0000000000,81.0000000000,,,
0.6191406250,9,-149.0000000000,60.0000000000,81.0000000000,,,
0.6210937500,9,-157.0000000000,60.0000000000,81.0000000000,,,
0.6230468750,9,-174.0000000000,60.0000000000,81.0000000000,,,
0.6250000000,10,-151.0000000000,60.0000000000,81.0000000000,,,
0.6269531250,10,-110.0000000000,60.0000000000,81.0000000000,,,
0.6289062500,10,-81.0000000000,60.0000000000,81.0000000000,,,
0.6308593750,10,-67.0000000000,60.0000000000,81.0000000000,,,
0.6328125000,10,-83.0000000000,60.0000000000,81.0000000000,,,
0.6347656250,10,-108.0000000000,60.0000000000,81.0000000000,,,
0.6367187500,10,-134.0000000000,60.0000000000,81.0000000000,,,
0.6386718750,10,-151.0000000000,60.0000000000,81.0000000000,,,
0.6406250000,10,-146.0000000000,60.0000000000,81.0000000000,,,
0.6425781250,10,-135.0000000000,60.0000000000,81.0000000000,,,
0.6445312500,10,-126.0000000000,60.0000000000,81.0000000000,,,
0.6464843750,10,-138.0000000000,60.0000000000,81.0000000000,,,
0.6484375000,10,-115.0000000000,60.0000000000,81.0000000000,,,
0.6503906250,10,-58.0000000000,60.0000000000,81.0000000000,,,
0.6523437500,10,-34.0000000000,60.0000000000,81.0000000000,,,
0.6542968750,10,-40.0000000000,60.0000000000,81.0000000000,,,
0.6562500000,10,-52.0000000000,60.0000000000,81.0000000000,,,
0.6582031250,10,-53.0000000000,60.0000000000,81.0000000000,,,
0.6601562500,10,-61.0000000000,60.0000000000,81.0000000000,,,
0.6621093750,10,-75.0000000000,60.0000000000,81.0000000000,,,
0.6640625000,10,-83.0000000000,60.0000000000,81.0000000000,,,
0.6660156250,10,-70.0000000000,60.0000000000,81.0000000000,,,
0.6679687500,10,-51.0000000000,60.0000000000,81.0000000000,,,
0.6699218750,10,-43.0000000000,60.0000000000,81.0000000000,,,
0.6718750000,10,-54.0000000000,60.0000000000,81.0000000000,,,
0.6738281250,10,-36.0000000000,60.0000000000,81.0000000000,,,
0.6757812500,10,6.0000000000,60.0000000000,81.0000000000,,,
0.6777343750,10,28.0000000000,60.0000000000,81.0000000000,,,
0.6796875000,10,32.0000000000,60.0000000000,81.0000000000,,,
0.6816406250,10,19.0000000000,60.0000000000,81.0000000000,,,
0.6835937500,10,10.0000000000,60.0000000000,81.0000000000,,,
0.6855468750,10,22.0000000000,60.0000000000,81.0000000000,,,
0.6875000000,11,32.0000000000,60.0000000000,81.0000000000,,,
0.6894531250,11,5.0000000000,60.0000000000,81.0000000000,,,
0.6914062500,11,-25.0000000000,60.0000000000,81.0000000000,,,
0.6933593750,11,-21.0000000000,60.0000000000,81.0000000000,,,
0.6953125000,11,17.0000000000,60.0000000000,81.0000000000,,,
0.6972656250,11,42.0000000000,60.0000000000,81.0000000000,,,
0.6992187500,11,27.0000000000,60.0000000000,81.0000000000,,,
0.7011718750,11,16.0000000000,60.0000000000,81.0000000000,,,
0.7031250000,11,19.0000000000,60.0000000000,81.0000000000,,,
0.7050781250,11,44.0000000000,60.0000000000,81.0000000000,,,
0.7070312500,11,91.0000000000,60.0000000000,81.0000000000,,,
0.7089843750,11,112.0000000000,60.0000000000,81.0000000000,,,
0.7109375000,11,113.0000000000,60.0000000000,81.0000000000,,,
0.7128906250,11,128.0000000000,60.0000000000,81.0000000000,,,
0.7148437500,11,134.0000000000,60.0000000000,81.0000000000,,,
0.7167968750,11,107.0000000000,60.0000000000,81.0000000000,,,
0.7187500000,11,82.0000000000,60.0000000000,81.0000000000,,,
0.7207031250,11,96.0000000000,60.0000000000,81.0000000000,,,
0.7226562500,11,128.0000000000,60.0000000000,81.0000000000,,,
0.7246093750,11,128.0000000000,60.0000000000,81.0000000000,,,
0.7265625000,11,112.0000000000,60.0000000000,81.0000000000,,,
0.7285156250,11,88.0000000000,60.0000000000,81.0000000000,,,
0.7304687500,11,81.0000000000,60.0000000000,81.0000000000,,,
0.7324218750,11,124.0000000000,60.0000000000,81.0000000000,,,
0.7343750000,11,179.0000000000,60.0000000000,81.0000000000,,,
0.7363281250,11,194.0000000000,60.0000000000,81.0000000000,,,
0.7382812500,11,164.0000000000,60.0000000000,81.0000000000,,,
0.7402343750,11,128.0000000000,60.0000000000,81.0000000000,,,
0.7421875000,11,107.0000000000,60.0000000000,81.0000000000,,,
0.7441406250,11,97.0000000000,60.0000000000,81.0000000000,,,
0.7460937500,11,90.0000000000,60.0000000000,81.0000000000,,,
0.7480468750,11,91.0000000000,60.0000000000,81.0000000000,,,
0.7500000000,12,97.0000000000,60.0000000000,81.0000000000,,,
0.7519531250,12,96.0000000000,60.0000000000,81.0000000000,,,
0.7539062500,12,109.0000000000,60.0000000000,81.0000000000,,,
0.7558593750,12,140.0000000000,60.0000000000,81.0000000000,,,
0.7578125000,12,155.0000000000,60.0000000000,81.0000000000,,,
0.7597656250,12,161.0000000000,60.0000000000,81.0000000000,,,
0.7617187500,12,167.0000000000,60.0000000000,81.0000000000,,,
0.7636718750,12,170.0000000000,60.0000000000,81.0000000000,,,
0.7656250000,12,182.0000000000,60.0000000000,81.0000000000,,,
0.7675781250,12,203.0000000000,60.0000000000,81.0000000000,,,
0.7695312500,12,225.0000000000,60.0000000000,81.0000000000,,,
0.7714843750,12,218.0000000000,60.0000000000,81.0000000000,,,
0.7734375000,12,209.0000000000,60.0000000000,81.0000000000,,,
0.7753906250,12,231.0000000000,60.0000000000,81.0000000000,,,
0.7773437500,12,249.0000000000,60.0000000000,81.0000000000,,,
0.7792968750,12,234.0000000000,60.0000000000,81.0000000000,,,
0.7812500000,12,212.0000000000,60.0000000000,81.0000000000,,,
0.7832031250,12,210.0000000000,60.0000000000,81.0000000000,,,
0.7851562500,12,225.0000000000,60.0000000000,81.0000000000,,,
0.7871093750,12,229.0000000000,60.0000000000,81.0000000000,,,
0.7890625000,12,217.0000000000,60.0000000000,81.0000000000,,,
0.7910156250,12,211.0000000000,60.0000000000,81.0000000000,,,
0.7929687500,12,221.0000000000,60.0000000000,81.0000000000,,,
0.7949218750,12,246.0000000000,60.0000000000,81.0000000000,,,
0.7968750000,12,275.0000000000,60.0000000000,81.0000000000,,,
0.7988281250,12,275.0000000000,60.0000000000,81.0000000000,,,
0.8007812500,12,256.0000000000,60.0000000000,81.0000000000,,,
0.8027343750,12,232.0000000000,60.0000000000,81.0000000000,,,
0.8046875000,12,195.0000000000,60.0000000000,81.0000000000,,,
0.8066406250,12,146.0000000000,60.0000000000,81.0000000000,,,
0.8085937500,12,137.0000000000,60.0000000000,81.0000000000,,,
0.8105468750,12,170.0000000000,60.0000000000,81.0000000000,,,
0.8125000000,13,192.0000000000,60.0000000000,81.0000000000,,,
0.8144531250,13,171.0000000000,60.0000000000,81.0000000000,,,
